Date,PFE,JNJ,NVAX,MRNA,AZN
2020-03-19,0.736918507333926,1.0290757206124095,0.293908616122769,1.8440965817649755,1.1195788204888237
2020-03-20,0.7027615892749828,0.9710813339571784,0.2626903548384786,1.8395303916036845,1.0997705789678864
2020-03-23,0.6901646526960857,0.9002084095216194,0.273096441933242,1.7332028589078345,1.0819154092278618
2020-03-24,0.7194766185583409,0.9653306137452898,0.32411167419310927,1.6842791796036871,1.1407818680789372
2020-03-25,0.7206878312460512,0.9671124577576821,0.29822333870424617,1.7697325046175132,1.126553494492329
2020-03-26,0.7691375561046255,1.0251877685144315,0.32335023547525027,1.8225701678479247,1.1817931571899882
2020-03-27,0.7485464331843161,0.9975676094692426,0.3312182661252766,1.9602087010184346,1.1848620094604798
2020-03-30,0.791424295631052,1.0773503216338822,0.362944153221473,1.9882582970599085,1.2423334476898378
2020-03-31,0.7906975883075952,1.0621228403892884,0.3446700354766832,1.953685643313362,1.2459603511195245
2020-04-01,0.7691375561046255,1.0433312926751641,0.3560913499903277,1.9354207582488474,1.221409318403051
2020-04-02,0.7962692985506635,1.0784842682411313,0.3517766274088505,2.1656882536313344,1.2208513745201264
2020-04-03,0.814922400013959,1.0867460954909445,0.3961928693435255,2.2726679925622113,1.226431135178185
2020-04-06,0.8374514429454355,1.13202372949476,0.408629435480982,2.259621628313365,1.2361957431488546
2020-04-07,0.8141955912446553,1.1135562566314559,0.37817256450468867,2.088714978285713,1.2024381536209068
2020-04-08,0.8381782009918157,1.1603728992689835,0.4360405999957012,2.1148074579447043,1.2233622829076933
2020-04-09,0.8573159092652115,1.1439304842414977,0.4327410806281741,2.078277936654376,1.2459603511195245
2020-04-13,0.851259592212043,1.1321048428186513,0.44771570321036774,2.1461188316774154,1.3212870663651775
2020-04-14,0.8827518322134388,1.182809248331784,0.4568527741852281,2.2609262896221196,1.3581135081636169
2020-04-15,0.8713661590451754,1.1960120501853055,0.4449238580646086,2.42987607210599,1.3399792055677242
2020-04-16,0.8691858849060348,1.2122924908615056,0.4593908548348962,2.648401740129035,1.3706679428251807
2020-04-17,0.8941374039358554,1.2313270001025585,0.4842639386999473,3.0560990676635975,1.395776812148308
2020-04-20,0.8740309385485696,1.2284920705103113,0.6040608709476347,3.3718198880599104,1.4072153590440226
2020-04-21,0.8628874166165862,1.2123734780371485,0.5464466967724371,3.2133071472073764,1.396892807190428
2020-04-22,0.8781490312530307,1.2391837653259083,0.5423857870969129,3.339856556930873,1.4049834762360534
